gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,age,sex
GSE75330,GSM2164765,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164766,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164767,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164768,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164769,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164770,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164771,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164772,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164773,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164774,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164775,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164776,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164777,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164778,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164779,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164780,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164781,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164782,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164783,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164784,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164785,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164786,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164787,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164788,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164789,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164790,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164791,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164792,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164793,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164794,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164795,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164796,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164797,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164798,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164799,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164800,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164801,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164802,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164803,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164804,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164805,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164806,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164807,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164808,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164809,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164810,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164811,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164812,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164813,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164814,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164815,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164816,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164817,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164818,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164819,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164820,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164821,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164822,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164823,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164824,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164825,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164826,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164827,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164828,dorsal horn,Mus musculus,NONE,p22,?
GSE75330,GSM2164829,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164830,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164831,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164832,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164833,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164834,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164835,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164836,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164837,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164838,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164839,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164840,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164841,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164842,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164843,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164844,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164845,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164846,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164847,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164848,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164849,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164850,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164851,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164852,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164853,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164854,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164855,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164856,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164857,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164858,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164859,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164860,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164861,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164862,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164863,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164864,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164865,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164866,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164867,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164868,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164869,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164870,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164871,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164872,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164873,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164874,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164875,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164876,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164877,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164878,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164879,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164880,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164881,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164882,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164883,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164884,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164885,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164886,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164887,dorsal horn,Mus musculus,NONE,p26,?
GSE75330,GSM2164888,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2164889,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2164890,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2164891,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2164892,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2164893,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2164894,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2164895,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2164896,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2164897,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2164898,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2164899,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2164900,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2164901,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2164902,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2164903,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2164904,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2164905,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2164906,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2164907,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2164908,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2164909,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2164910,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2164911,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2164912,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2164913,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2164914,dorsal horn,Mus musculus,NONE,p27,?
GSE75330,GSM2164915,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2164916,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2164917,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2164918,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2164919,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2164920,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2164921,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2164922,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2164923,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2164924,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2164925,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2164926,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2164927,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2164928,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2164929,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2164930,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164931,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164932,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164933,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164934,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164935,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164936,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164937,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164938,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164939,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164940,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164941,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164942,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164943,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164944,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164945,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164946,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164947,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164948,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164949,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164950,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164951,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164952,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164953,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164954,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164955,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164956,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164957,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164958,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164959,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164960,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164961,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164962,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164963,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164964,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164965,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164966,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164967,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164968,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164969,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164970,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164971,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164972,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164973,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164974,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164975,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164976,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164977,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164978,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164979,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164980,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164981,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164982,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164983,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164984,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164985,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164986,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164987,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164988,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164989,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164990,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164991,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164992,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164993,dorsal horn,Mus musculus,NONE,p19,?
GSE75330,GSM2164994,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2164995,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2164996,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2164997,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2164998,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2164999,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165000,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165001,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165002,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165003,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165004,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165005,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165006,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165007,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165008,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165009,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165010,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165011,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165012,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165013,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165014,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165015,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165016,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165017,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165018,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165019,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165020,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165021,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165022,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165023,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165024,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165025,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165026,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165027,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165028,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165029,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165030,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165031,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165032,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165033,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165034,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165035,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165036,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165037,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165038,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165039,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165040,dorsal horn,Mus musculus,NONE,p20,?
GSE75330,GSM2165041,corpus callosum,Mus musculus,NONE,p21,M
GSE75330,GSM2165042,corpus callosum,Mus musculus,NONE,p21,M
GSE75330,GSM2165043,corpus callosum,Mus musculus,NONE,p21,M
GSE75330,GSM2165044,corpus callosum,Mus musculus,NONE,p21,M
GSE75330,GSM2165045,corpus callosum,Mus musculus,NONE,p21,M
GSE75330,GSM2165046,corpus callosum,Mus musculus,NONE,p21,M
GSE75330,GSM2165047,corpus callosum,Mus musculus,NONE,p21,M
GSE75330,GSM2165048,corpus callosum,Mus musculus,NONE,p21,M
GSE75330,GSM2165049,corpus callosum,Mus musculus,NONE,p21,M
GSE75330,GSM2165050,corpus callosum,Mus musculus,NONE,p21,M
GSE75330,GSM2165051,corpus callosum,Mus musculus,NONE,p21,M
GSE75330,GSM2165052,corpus callosum,Mus musculus,NONE,p21,M
GSE75330,GSM2165053,corpus callosum,Mus musculus,NONE,p21,M
GSE75330,GSM2165054,corpus callosum,Mus musculus,NONE,p21,M
GSE75330,GSM2165055,corpus callosum,Mus musculus,NONE,p21,M
GSE75330,GSM2165056,corpus callosum,Mus musculus,NONE,p21,M
GSE75330,GSM2165057,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165058,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165059,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165060,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165061,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165062,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165063,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165064,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165065,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165066,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165067,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165068,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165069,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165070,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165071,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165072,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165073,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165074,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165075,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165076,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165077,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165078,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165079,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165080,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165081,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165082,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165083,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165084,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165085,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165086,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165087,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165088,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165089,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165090,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165091,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165092,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165093,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165094,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165095,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165096,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165097,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165098,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165099,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165100,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165101,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165102,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165103,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165104,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165105,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165106,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165107,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165108,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165109,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165110,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165111,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165112,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165113,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165114,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165115,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165116,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165117,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165118,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165119,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165120,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165121,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165122,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165123,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165124,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165125,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165126,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165127,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165128,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165129,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165130,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165131,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165132,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165133,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165134,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165135,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165136,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165137,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165138,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165139,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165140,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165141,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165142,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165143,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165144,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165145,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165146,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165147,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165148,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165149,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165150,corpus callosum,Mus musculus,NONE,p22,M
GSE75330,GSM2165151,corpus callosum,Mus musculus,NONE,p22,M
