gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,tissue,sex,age
GSE76381,GSM2271704,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271705,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271706,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271707,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271708,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271709,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271710,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271711,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271712,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271713,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271714,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271715,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271716,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271717,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271718,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271719,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271720,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271721,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271722,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271723,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271724,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271725,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271726,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271727,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271728,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271729,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271730,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271731,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271732,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271733,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271734,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271735,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271736,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271737,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271738,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271739,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271740,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271741,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271742,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271743,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271744,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271745,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271746,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271747,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271748,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271749,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271750,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271751,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271752,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271753,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271754,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271755,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271756,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271757,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271758,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271759,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271760,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271761,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271762,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271763,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271764,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271765,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271766,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271767,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271768,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271769,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271770,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271771,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271772,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271773,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271774,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271775,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271776,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271777,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271778,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271779,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271780,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271781,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271782,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271783,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271784,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271785,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271786,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271787,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271788,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271789,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271790,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271791,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271792,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271793,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271794,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271795,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271796,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271797,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271798,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271799,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271800,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271801,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271802,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271803,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271804,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271805,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271806,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271807,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271808,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271809,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271810,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271811,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271812,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271813,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271814,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271815,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271816,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271817,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271818,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271819,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271820,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271821,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271822,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271823,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271824,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271825,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271826,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271827,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271828,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271829,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271830,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271831,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271832,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271833,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271834,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271835,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271836,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271837,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271838,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271839,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271840,stem cells,Homo sapiens,NONE,stem cells,?,0d
GSE76381,GSM2271841,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271842,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271843,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271844,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271845,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271846,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271847,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271848,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271849,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271850,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271851,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271852,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271853,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271854,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271855,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271856,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271857,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271858,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271859,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271860,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271861,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271862,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271863,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271864,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271865,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271866,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271867,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271868,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271869,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271870,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271871,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271872,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271873,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271874,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271875,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271876,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271877,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271878,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271879,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271880,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271881,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271882,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271883,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271884,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271885,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271886,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271887,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271888,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271889,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271890,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271891,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271892,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271893,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271894,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271895,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271896,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271897,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271898,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271899,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271900,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271901,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271902,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271903,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271904,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271905,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271906,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271907,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271908,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271909,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271910,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271911,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271912,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271913,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271914,stem cells,Homo sapiens,NONE,stem cells,?,17d
GSE76381,GSM2271915,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271916,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271917,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271918,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271919,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271920,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271921,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271922,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271923,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271924,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271925,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271926,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271927,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271928,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271929,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271930,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271931,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271932,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271933,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271934,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271935,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271936,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271937,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271938,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271939,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271940,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271941,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271942,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271943,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271944,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271945,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271946,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271947,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271948,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271949,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271950,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271951,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271952,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271953,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271954,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271955,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271956,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271957,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271958,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271959,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271960,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271961,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271962,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271963,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271964,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271965,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271966,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271967,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271968,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271969,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271970,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271971,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271972,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271973,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271974,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271975,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271976,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271977,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271978,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271979,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271980,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271981,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271982,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271983,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271984,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271985,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271986,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271987,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271988,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271989,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271990,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271991,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271992,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271993,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271994,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271995,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271996,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271997,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271998,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2271999,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2272000,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2272001,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2272002,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2272003,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2272004,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2272005,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2272006,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2272007,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2272008,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2272009,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2272010,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2272011,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2272012,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2272013,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2272014,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2272015,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2272016,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2272017,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2272018,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2272019,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2272020,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2272021,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2272022,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2272023,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
GSE76381,GSM2272024,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,6w
