gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,pup.age.at.injection,cell.age
GSE118953,GSM3354545,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354546,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354547,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354548,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354549,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354550,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354551,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354552,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354553,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354554,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354555,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354556,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354557,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354558,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354559,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354560,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354561,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354562,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354563,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354564,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354565,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354566,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354567,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354568,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354569,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354570,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354571,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354572,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354573,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354574,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354575,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354576,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354577,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354578,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354579,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354580,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354581,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354582,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354583,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354584,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354585,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354586,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354587,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354588,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354589,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354590,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354591,cortical cells,Mus musculus,NONE,E14,96H
GSE118953,GSM3354592,cortical cells,Mus musculus,NONE,E14,96H
